0 0.1603 3.961e-11 1.207e-11 7.387e-11
0  0.212 3.567e-11 2.518e-11 4.661e-11
0 0.2842  1.72e-11 1.267e-11 2.195e-11
0 0.3826 6.092e-12 4.116e-12 8.194e-12
0 0.5142 3.085e-12 2.052e-12 4.196e-12
0 0.6889 1.357e-12 7.925e-13  1.97e-12
0 0.9619 2.048e-13 5.405e-14 4.156e-13
0  1.414 3.439e-13 2.281e-13 4.738e-13
0  2.076  5.33e-14 1.613e-14 1.053e-13
0  3.049 4.335e-14 1.895e-14  7.38e-14
